fixationEventType,fixationX,fixationY,fixationTimestamp
End,NaN,NaN,63462450.9042108
Begin,993.065793003924,684.870034932168,63462466.1204714
End,NaN,NaN,63462515.5354469
Begin,1416.95860946494,693.342467860954,63462728.2223557
End,NaN,NaN,63462743.1290773
Begin,1496.62056153737,683.809845879916,63462755.8337209
Data,1518.74888155748,681.161895329627,63462802.0629908
Data,1509.14843443903,672.771806767435,63462818.8721042
End,1470.27792240646,658.34536346553,63462818.9127466
End,1211.54304642632,752.641909016345,63462836.1824736
End,1264.13042519295,463.180448385364,63462846.6300283
End,1406.99476448335,527.723697401532,63462864.1670098
Data,1261.3429550888,450.783928402713,63462891.1597077
End,1272.32802015519,482.511153985671,63462891.2007606
Begin,1271.42317849367,630.466604792629,63462925.8083626
Data,1327.48270960483,615.071840087731,63462957.5742822
End,1439.60177182716,584.282310677935,63462957.6264194
Begin,1278.18656468387,592.306628832591,63462970.0482084
End,1287.20173632258,570.365800364915,63462983.1995077
End,1440.90746541993,574.622512508007,63462993.881885
Data,1283.82101961487,573.930552609711,63463020.8265511
End,1293.37064745742,565.301368324108,63463020.8540565
End,1447.99960153376,592.71012837709,63463038.6328396
Begin,1303.9700322619,560.865961572471,63463053.5937511
Data,1314.46716809212,567.260158726791,63463099.6719462
Data,1325.69816927349,583.967967257174,63463111.2246452
Data,1362.72970800384,582.760851600361,63463128.6015204
Begin,1297.71718947639,541.207959770597,63463143.7155592
Data,1301.64134833894,540.927188757076,63463156.1640326
Begin,1411.81746050013,792.484789226232,63463174.8225796
End,1411.81746050013,792.484789226232,63463174.8447482
Data,1310.77685899903,649.052343903734,63463202.7993157
End,1308.03096503445,667.47089866433,63463202.8292844
Data,1396.69421651171,566.308630990968,63463247.0481932
End,1310.00053106814,567.740437417522,63463247.0744671
End,1454.68951239996,570.488046701862,63463263.714032
Begin,1308.35444333537,574.643948812394,63463278.7656704
Data,1342.56516036636,571.966096353184,63463309.9909232
Data,1364.66623822329,571.090771661499,63463310.0278708
Data,1355.62533909105,564.329624448272,63463323.7161421
Data,1307.07951879925,566.367054280856,63463336.4622492
End,1262.821102742,584.169908209957,63463336.4897546
End,1411.02186702638,563.113885183614,63463353.9199986
Data,1265.74695185589,644.062325040253,63463399.8791402
Begin,1411.95158483664,536.331330534601,63463448.3893097
End,1411.95158483664,536.331330534601,63463448.429131
Data,1225.33278861379,568.986754968059,63463472.3157658
Begin,1462.47823282954,756.619844273576,63463488.8863619
End,1462.47823282954,756.619844273576,63463488.9142778
Begin,1275.40363463621,655.986156229914,63463516.0715979
Data,1283.51064898468,668.598805640779,63463561.3960616
Begin,1445.78173033623,596.604176886707,63463592.20668
End,1445.78173033623,596.604176886707,63463592.234596
End,1286.87260540505,595.64309880718,63463606.1174581
End,NaN,NaN,63463635.5979623
Begin,1211.93458356393,552.708551208408,63463650.9533922
Data,1210.46310628161,499.80158779056,63463696.8316597
End,1215.84179616583,410.129002421872,63463696.8620388
Begin,528.224775755648,44.7350839646155,63463908.5193406
End,528.224775755648,44.7350839646155,63463908.5456145
End,481.676303736523,148.717974061366,63463920.9747931
End,NaN,NaN,63463953.6869822
Begin,461.244276368027,-136.211680808836,63464011.0099796
Data,475.757692551026,-127.736883453708,63464028.6692987
End,504.784524917023,-110.787288743449,63464028.6976252
End,650.057270015834,-24.6937886266007,63464043.5049988
Data,482.304714772553,-110.867253578206,63464073.9559937
Begin,492.75405317258,-164.741667436899,63464073.9834992
Data,498.640103303394,-178.743918015028,63464101.1527246
Data,522.257247384304,-194.533527433116,63464119.090793
Data,556.2591242272,-206.246522877764,63464147.2633515
Begin,613.043275899627,-212.589016681538,63464164.2095817
Data,618.787280175806,-213.86544208825,63464191.921116
Data,618.628685156442,-205.862542121047,63464209.2988122
Data,621.884961626428,-211.835981102799,63464224.1209649
End,629.369058298028,-244.346870924397,63464224.1488808
Data,986.238631623197,-186.868025378815,63464254.2119258
Data,975.548848466064,-155.261713087611,63464269.0390048
Begin,878.723789323146,-139.15020487822,63464269.0681523
Data,839.583985139385,-156.718861102435,63464314.3220051
Data,803.249508047781,-164.871544373746,63464326.459708
Data,793.065683256847,-163.833001983441,63464344.3965448
Begin,779.218603348048,-166.907288522114,63464344.4244608
Data,774.533636542806,-167.40794484817,63464371.5862967
End,NaN,NaN,63464388.2061562
Begin,1245.68190417839,706.534913325712,63464718.974367
Data,1284.92382390001,711.511121862079,63464764.5094321
End,1319.94541472253,742.014111760084,63464764.5385797
End,1032.12340866053,653.007245772771,63464776.3408804
Begin,1055.03447093425,553.777642513007,63464811.2674634
Data,1055.7091922849,552.315944080187,63464821.9268511
End,1057.0586349862,549.392547214547,63464821.9576408
End,1290.73319659561,734.966948422779,63464840.2356273
Data,1062.4905156096,512.882059620021,63464866.5632681
Data,1083.45828138117,518.808410038038,63464900.1129365
Begin,1090.95613057244,562.50304757994,63464900.1420841
Data,1075.23693366833,532.238257309198,63464934.5472952
End,NaN,NaN,63464941.5533846
Begin,1046.22254613704,462.11189274514,63464941.5763742
End,1046.22254613704,462.11189274514,63464954.5987673
End,NaN,NaN,63464984.6642755
Begin,1024.47717890542,471.045775514329,63464999.4314172
End,1024.47717890542,471.045775514329,63464999.4548174
Begin,746.487096471604,187.057395136637,63465051.9869403
End,NaN,NaN,63465064.3799923
Begin,1070.97181267583,643.797869379242,63465081.4013492
End,1069.09294781545,634.70537281957,63465092.1506428
End,1318.99143788672,781.148723645691,63465108.3258993
Data,1068.66984431983,585.188515789159,63465136.0710971
End,1051.09259549355,603.630330671447,63465136.0986025
End,1321.2413473387,511.962507571335,63465153.6392788
Begin,1313.66458699402,768.442887211188,63465199.6801157
End,1313.66458699402,768.442887211188,63465199.7047475
Data,1070.09628726295,605.437282294104,63465226.3419272
Begin,1042.24910035455,586.884574895602,63465226.3723064
Data,1031.33290906868,580.244495589056,63465258.485123
Data,1025.58338831881,574.505290926022,63465270.8326064
End,1029.04998417007,571.221061327222,63465270.8597013
End,1314.89704066776,785.554017583159,63465288.6758425
Data,1057.23814938497,564.19704721719,63465316.077838
End,1046.70820252815,571.274302569086,63465316.1041118
End,1326.72719437071,601.529383853415,63465349.4563158
Begin,1701.89864807268,1339.75555156789,63465378.7685031
End,1701.89864807268,1339.75555156789,63465378.796419
End,1707.55754600727,1795.13104891051,63465393.8061835
End,1200.86982268771,1152.83654946068,63465406.4898901
Data,1673.87834652127,1831.6978265977,63465438.824803
Begin,1699.29334520025,1675.07498277787,63465468.6682149
Data,1699.23506327527,1668.82429790336,63465497.3695349
Begin,1766.85766050612,1755.2183445243,63465515.1121914
Data,1766.85766050612,1755.2183445243,63465541.118388
Begin,1777.5951867424,1759.88561533875,63465541.1458934
Data,1779.88137028966,1764.85848649264,63465573.6593865
Data,1777.52297935921,1779.48578732681,63465585.7745103
Data,1786.53933958909,1793.95466720957,63465603.6070728
Data,1799.71994201754,1800.73700167429,63465618.6591217
Data,1774.55778505351,1754.58764939851,63465649.7419209
End,NaN,NaN,63465661.6628645
Begin,1530.14949297608,554.970820807707,63465874.8875663
End,1530.14949297608,554.970820807707,63465874.917535
Data,1275.17000280749,532.646050821338,63465902.0678761
End,1286.28098418228,564.340911049136,63465902.0982552
End,1459.92984436029,583.785637971739,63465919.7978062
End,1254.85516800131,455.282200448212,63465949.1354463
Begin,1452.98998991165,619.58954739343,63465966.9975668
Data,1455.35093518053,623.441370843999,63465978.9107103
End,1460.0728257183,631.145017745137,63465978.9427316
Begin,1398.30029843715,635.090050000966,63466012.7612966
End,1398.30029843715,635.090050000966,63466012.7883916
Begin,1457.97076507483,788.983140899984,63466058.1912663
End,1457.97076507483,788.983140899984,63466058.2191823
Begin,1371.34011601235,747.497530948494,63466073.7318449
End,1412.67821696726,801.079019959631,63466099.8714633
End,1280.18199918878,600.349717861871,63466114.2219181
Data,1413.14681337901,792.869030747413,63466142.4630349
End,1414.23507100509,790.758423242888,63466142.4835614
End,1264.22609232468,635.324437409761,63466157.1164601
End,1398.25025061591,794.869363577483,63466169.8026299
End,1416.73690578719,578.940940412556,63466187.1684208
End,1163.243509095,651.984927189293,63466202.2430488
Data,1425.73242364592,555.653394277758,63466248.0067787
Data,1412.59497197479,570.17139948144,63466264.4965004
Data,1399.2764921369,583.533516655932,63466281.6516899
Begin,1194.23437946163,711.782454962209,63466297.0929204
End,1194.23437946163,711.782454962209,63466297.129868
Begin,356.595898837295,299.380779448902,63466507.9386062
Data,409.652043990133,264.273934381845,63466547.8863705
End,511.601736997173,211.177079751638,63466547.9118233
End,341.839909782595,138.001115645269,63466562.1231086
Data,362.967553771326,-57.6628306218428,63466591.838846
Data,345.093706860435,-60.5640488085189,63466607.48452
Data,333.472685740788,-61.2462202064794,63466620.4551864
Data,332.692316109624,-52.7829594457483,63466637.7236819
Begin,314.558255431547,-16.9561109621664,63466637.7470821
End,304.707833635441,-4.12479938047312,63466656.5842092
End,455.133713795878,112.990510561023,63466671.6719741
Data,1015.27657510384,318.615448421291,63466711.2297358
Begin,1457.23254667368,633.397350397831,63466728.057323
End,1457.23254667368,633.397350397831,63466728.08606
End,975.262797328975,380.673537815282,63466747.1440518
End,NaN,NaN,63466771.9063452
Begin,888.522604554937,344.689527811174,63466787.1562691
End,888.522604554937,344.689527811174,63466787.1809009
Begin,1416.84310312654,687.527730553958,63466821.6895653
End,1416.84310312654,687.527730553958,63466821.727334
End,1210.05470175408,501.119294770161,63466850.9389416
End,1459.77679781002,628.352050631939,63466866.6724688
Begin,1209.8489114524,496.776046304608,63466927.5050793
Data,1194.51237060077,503.281250393985,63466957.1604688
Data,1175.14813936583,504.078427722614,63466973.9823087
Data,1172.27542288828,502.956745909621,63466974.0414248
End,1166.5299899332,500.713382283636,63466974.0512775
End,1404.47904877548,642.730898931638,63467005.3044463
Data,1178.68859731168,510.488137456885,63467029.5970944
End,1184.07886992529,505.507211945687,63467029.6307578
Begin,957.938950003081,364.036950752508,63467061.2792661
End,NaN,NaN,63467075.0976751
Begin,631.428007237198,-7.93789886862228,63467385.641581
End,631.428007237198,-7.93789886862228,63467385.6690865
End,NaN,NaN,63467417.85703
Begin,1051.24540301723,414.873912751567,63467417.8874091
End,1051.24540301723,414.873912751567,63467449.2867262
End,970.681135721865,278.412498710568,63467463.4557271
Begin,849.363356966782,185.03230907896,63467508.0933757
End,849.363356966782,185.03230907896,63467520.7401347
End,974.754218288235,104.893398093357,63467538.3259691
End,991.176677886776,566.74957525335,63467554.7011533
Data,1143.05731043004,558.061984222049,63467599.7825838
Data,1138.89749579254,552.127850430039,63467611.1484921
End,1126.39311056907,533.824694009812,63467611.175587
End,1416.58705784724,698.294907349758,63467628.4559878
Begin,1149.23260502338,464.651340174628,63467701.1011622
End,1149.23260502338,464.651340174628,63467701.1249729
Begin,1346.00562728223,576.842961018639,63467763.2396657
Data,1346.07846230471,608.239071464134,63467778.0166601
Begin,1143.08433709372,487.982796575255,63467791.797711
End,1143.08433709372,487.982796575255,63467791.8215217
Data,1387.88596222124,628.937219125625,63467823.4449877
Begin,1169.81997359738,441.559635704021,63467836.2190107
End,1169.81997359738,441.559635704021,63467836.2465161
Begin,1050.60514640304,417.641940481886,63467913.6201645
Data,1033.98304057258,415.257342368259,63467926.7115266
End,1000.73882891165,410.488146141006,63467926.7398531
End,1199.7431122028,513.301119045682,63467943.3933759
End,723.189774839738,369.264881883787,63467958.4368038
Begin,945.627446733517,406.362073658004,63467973.7109489
End,940.950478707522,387.737243248594,63467988.6858184
Data,917.310443653443,210.887451037724,63468017.0607677
End,916.360279653854,210.943690392606,63468017.0874521
End,1177.70161017997,487.273714364622,63468049.3529856
End,926.595006946844,281.359572550399,63468063.4226385
End,1194.13755631041,491.533607793207,63468078.4213186
Data,961.796727560991,362.358431781835,63468106.2950119
Begin,903.398939874248,388.601672814037,63468106.317591
End,874.643273754263,406.2245189367,63468125.7709223
End,1205.12076710995,501.872929841688,63468138.3097122
End,1009.03309926323,393.731971234522,63468151.6666865
Data,1090.10765065565,426.082117958997,63468198.0429257
Begin,890.829512431554,421.259022059895,63468229.408169
Data,895.871520572534,413.11800966947,63468258.7219983
Data,896.78162537355,406.069324522442,63468273.8389108
Begin,885.241009999617,419.872967533257,63468273.8651847
End,887.43159595015,424.340647553351,63468288.4258303
Data,1097.44782248517,472.316620549908,63468318.5389598
Begin,933.462881074133,429.310157866013,63468363.7640755
End,932.485717210809,427.750828704263,63468376.6095306
End,1123.3697371593,483.30515069165,63468393.2519692
End,789.05020433561,297.516545849648,63468408.6661048
Data,593.99686681979,208.359169291831,63468438.2911152
End,516.164328628632,166.42382372003,63468438.3194417
Begin,526.647930403327,179.47524109296,63468466.7777285
Data,525.351786284844,172.613461672849,63468499.4554332
Data,524.75072740179,162.08691574653,63468511.6038099
Begin,524.848909114673,185.056751413823,63468511.6304943
End,NaN,NaN,63468542.6923565
Begin,956.660314219887,330.06922852162,63468692.0719855
End,956.660314219887,330.06922852162,63468692.100312
End,1062.9560716756,431.409411549806,63468708.6265708
Begin,1120.72003618494,115.287844606946,63468753.6386219
End,1120.72003618494,115.287844606946,63468753.6690011
Data,738.477616881459,221.03393745249,63468799.9783241
Data,782.78396543786,198.550840485697,63468800.0033663
End,871.396662550662,153.584646552111,63468800.0058295
End,627.198262300198,153.657385422912,63468813.7269432
Begin,883.463750270842,146.410031766737,63468873.9207703
Data,883.86933637714,147.275959618519,63468904.2362907
Data,879.235938256804,141.859281197344,63468916.8461021
Data,878.291275805282,133.124514155707,63468950.0234207
Begin,855.401240970222,115.32591705591,63468950.0513367
Data,855.798931312098,109.307530361875,63468978.9016787
Data,889.836890788342,100.775240132704,63468994.1318972
Data,924.572878134303,100.591193030893,63469006.8570673
Begin,832.734856812971,88.5139377406782,63469039.1217798
Data,839.358340178817,100.998885973882,63469069.1753825
Begin,858.992825483761,133.904134154299,63469069.2057617
Data,851.654718940529,127.634558874842,63469114.3906455
End,838.686656477822,113.752534001033,63469114.4202036
Data,826.347999788048,310.898628836777,63469142.3242761
Data,826.53878807294,289.385273180497,63469159.2072848
Data,828.277882895545,263.408605667903,63469174.9124855
Data,831.345040298809,259.503549989341,63469189.4427519
Data,844.013420007888,285.22455612912,63469204.4114634
Data,860.735465661357,304.166814787128,63469219.543155
Data,855.530920058826,281.619567014912,63469250.4715953
Data,845.859150356008,265.309677596433,63469264.2354039
Begin,853.07284677646,253.87158728909,63469264.264962
Data,851.946423767295,251.902931784112,63469294.3596177
Begin,848.699404850332,244.34054555601,63469294.3871232
Data,846.341477915823,240.858942735683,63469323.8495641
Data,850.73254387815,248.509891598245,63469339.3273317
Begin,864.194765428382,244.042312620371,63469354.3658331
Data,872.295302075875,250.617938678956,63469400.2469743
Begin,920.253832972834,268.319112955278,63469400.2757113
End,937.459877856454,271.159416180078,63469412.119886
Begin,1065.38536406172,323.693586827986,63469444.0791648
Data,1066.32395772589,323.134409227287,63469457.1943375
Data,1096.31075525458,337.066485218775,63469474.2842528
Data,1151.73510714443,351.431297474558,63469489.2751329
Data,1184.50830194147,347.720539574752,63469502.1813463
Begin,1179.26083130533,298.715177779479,63469502.2084412
Data,1173.59728209043,285.260545702462,63469548.6339439
Begin,1433.46788026019,461.987314652617,63469563.8612888
End,1433.46788026019,461.987314652617,63469563.8896153
Data,1165.52988965811,330.137913795568,63469592.2961754
Data,1186.380400589,328.174702097208,63469609.5597445
Data,1215.69630515683,326.859597851607,63469624.8511319
Begin,1237.75229423559,331.794910320742,63469624.88069
Data,1237.99061291693,335.238040230595,63469655.0307671
Begin,1255.26742367369,347.129758328181,63469655.0599147
Data,1254.91176273661,348.307465517537,63469700.3921784
Begin,1209.47920396104,348.307546051142,63469714.1756925
Data,1207.85024984713,341.350259624011,63469744.0946417
Data,1228.55150038027,326.998584254664,63469759.0317425
Data,1261.81104223161,316.245344250421,63469771.868987
Begin,1294.18069407209,336.862130566919,63469771.9047031
Data,1281.59710160807,344.697835106643,63469803.9116032
Data,1260.25785160021,351.532824769222,63469816.9237331
Data,1259.32865869835,355.125639164752,63469850.3568114
Data,1264.41970000496,354.207551190924,63469862.1472067
Data,1258.44238772912,346.072126557114,63469879.504787
Data,1252.79184865362,337.902976859618,63469893.8958841
Data,1255.17209905894,337.153119655408,63469907.2159108
Data,1247.73340941198,314.312930930148,63469926.5152936
Begin,1233.36748623311,342.870123322927,63469926.5423886
Data,1223.80786756213,361.683358209234,63469952.8326712
Data,1184.58642437987,338.679685687304,63469971.9604529
Begin,537.593713985384,180.558197182617,63470026.9364554
Data,540.13646432449,181.92098564197,63470040.1637026
Data,545.546447107976,189.357653003767,63470056.9313526
Data,554.097552111807,199.533434694223,63470074.4712077
Begin,559.474126575468,201.331860029091,63470087.1540933
Data,557.115870637362,197.494124361332,63470119.3974582
Data,543.415940399009,160.416743417341,63470150.008149
End,519.319914162213,91.9719946212988,63470150.036886
Data,382.276498064439,-70.7251849530074,63470177.2902699
Begin,368.061329115364,-102.347233041013,63470194.213921
Data,363.339810718651,-93.1019750169551,63470222.4029006
Data,369.983189955279,-106.529659233404,63470239.4345208
Data,382.903962271993,-134.901207199227,63470254.1273568
Data,385.462390518577,-144.381851894343,63470267.3780041
Data,389.61960677605,-139.766926508497,63470300.1135934
Data,396.60696220546,-132.224007323198,63470311.9208204
Data,402.297105788377,-129.532153039119,63470329.2907166
Data,404.010294637235,-129.496103326307,63470344.2988389
Begin,396.216134548526,-133.893090668205,63470357.0469986
Data,423.906087514985,-120.210531115058,63470389.0543093
End,476.75894449967,-94.3729045465346,63470389.0834569
Begin,724.058574189335,134.876027427385,63470419.0693224
Data,725.629968125881,145.234663377363,63470464.2550272
End,720.951877560214,151.559031756584,63470464.2854064
Begin,846.652569488828,312.606359593222,63470479.2491916
Data,847.566776163719,311.144777994859,63470509.283089
Data,848.612512989975,318.484901794935,63470525.8192005
Data,848.491229087102,332.672811867274,63470537.0615395
Data,855.136457379588,337.235958247894,63470554.3661616
Begin,856.165549485435,301.586425521585,63470569.2942307
Data,848.10395823641,298.699896343835,63470613.7635623
Data,846.884507295986,295.441926614821,63470626.6332387
Data,857.893656169987,302.231633130432,63470644.1094618
Data,866.363913474181,313.645117845509,63470658.8745509
Begin,869.19636632614,318.180122158803,63470658.9049301
Data,875.639823880946,301.591059109006,63470689.1793975
Begin,890.102512344855,333.704977997294,63470689.207724
Data,890.397412562726,353.278278182046,63470716.815805
Data,894.549343719486,363.494415137513,63470749.9783446
End,903.150010343995,364.886472921178,63470749.9783446
Begin,902.158302075053,359.788529946533,63470750.0070816
Data,894.474890964836,328.798454545183,63470779.186668
Data,883.639815698392,285.908378327173,63470794.3844547
Begin,884.052955152126,269.288184351297,63470794.4099075
Data,885.580265986762,272.300688251081,63470824.5357634
Data,886.397109469518,308.076936041775,63470838.9104394
Data,867.65828833257,359.99579076779,63470851.7123784
Begin,860.001482910644,334.863607701101,63471109.2775058
Data,888.397140224086,327.112897965676,63471122.0502972
Begin,1156.54497588793,279.633328361727,63471139.2432553
End,1156.54497588793,279.633328361727,63471139.2724029
Data,940.760369998555,233.644085787244,63471167.0578325
Data,936.399742955708,249.53380022488,63471200.0943396
Data,953.159502715816,274.24737383482,63471211.8284924
Data,963.017066487839,258.364688052403,63471229.367116
Begin,941.875673845037,222.536304458776,63471229.3933899
Data,942.607174069986,224.484204211281,63471257.1972933
Data,942.017111244515,229.654407853365,63471274.4641466
Data,940.077212465891,228.548025234044,63471289.3417207
Data,942.178343958413,218.710859285641,63471302.0471854
Data,958.185979011844,233.490350731958,63471319.6157776
Data,972.613801499864,260.185155524503,63471347.9870322
Data,971.665253821419,264.296278127377,63471348.0149482
Data,968.466535089058,248.770726436617,63471364.5293017
End,963.333827862264,212.238126251266,63471364.5592703
End,832.917384757536,52.6322714832675,63471379.4269917
Data,483.113569151585,-247.394677554069,63471409.9416187
Data,470.920931040254,-225.35478175587,63471424.145925
Begin,421.878469247181,-162.465890489105,63471424.1746621
Data,417.63964612872,-159.298865003164,63471438.0000501
Data,414.834010325932,-157.971917031154,63471454.4737612
Data,412.23383010414,-152.715763308491,63471469.4383675
Data,482.44951229059,-112.149560352574,63471500.2748492
End,621.731559124787,-39.4210813009543,63471500.3035863
Begin,327.670031301371,-173.097403704305,63471527.3796216
End,326.525589389691,-172.764662775997,63471544.2917778
End,557.225671564057,-48.3824936319316,63471558.8942974
Begin,583.048191740361,-36.4345339729489,63471603.864885
End,583.048191740361,-36.4345339729489,63471603.8919799
Data,231.230748084658,-43.7968594864305,63471650.0645968
Data,233.248098993613,19.0976837288703,63471662.16371
Begin,292.545048361964,352.726709728327,63471694.0121459
End,292.545048361964,352.726709728327,63471694.0433461
Data,97.0720381063566,204.205174176915,63471724.6179103
Data,126.968997640123,184.430120036533,63471739.1272398
Data,166.849012528573,154.077440816087,63471750.1257245
Data,191.725893313386,152.346527533068,63471766.9894383
End,206.097806572153,162.931728168653,63471766.9894383
Begin,267.333346864935,79.5296672865241,63471835.1142769
Data,267.689867010042,81.2735783636329,63471862.0425218
Data,266.484128177448,80.654100924953,63471874.5464167
Data,262.885266095302,72.5272335320291,63471887.4526301
Data,257.96174991817,62.6499246616227,63471904.5782614
Begin,225.411664672423,109.061728306173,63471950.536582
Data,223.319722016303,120.606065203525,63471979.2268177
Data,216.763165105025,109.57464619514,63471994.4328151
Data,214.84436427527,83.2933278130557,63472009.3576
Data,217.780738857711,70.3612345617897,63472022.0745595
Data,220.102866307105,75.3757146549667,63472039.3401812
Data,220.205352351838,83.0052557417634,63472054.4353357
Data,216.037766600709,83.4090913930609,63472066.8608196
Data,213.466234336828,86.051660101095,63472100.2713187
Begin,180.389845319779,81.7440700645058,63472100.2992347
Data,171.67909069821,72.9698366519958,63472128.9463648
Data,183.906315607838,33.6940665227194,63472143.9105605
Data,201.738338356665,-16.4030998376365,63472158.2523941
End,NaN,NaN,63472173.3508328
Begin,159.795488477587,-36.6502396210269,63472188.2862915
Data,157.401865618498,-36.6121383382563,63472217.6169526
Data,153.437724520415,-37.1185051845384,63472247.2284155
Data,156.635598829349,-46.5583967817942,63472263.8860437
End,165.231700552456,-62.3925325613442,63472263.9156018
End,-42.2064880760798,-162.615897095066,63472278.2270563
Begin,289.320605787763,-103.748753390244,63472291.0622481
End,NaN,NaN,63472323.1438646
Begin,184.87328872959,-213.585908733443,63472368.1735684
Data,246.324283241368,-197.744567913216,63472399.5404537
End,369.226272264923,-166.061886272762,63472399.5687803
Begin,393.760100157654,-61.8374145030913,63472426.1924125
Data,405.856317251156,-65.9128784932253,63472442.7457663
End,430.04875143816,-74.0638064734938,63472442.7753244
End,75.3520369826932,-216.151991632849,63472457.7682571
End,NaN,NaN,63472486.6563679
Begin,39.9698440526242,-192.23018241699,63472502.3233894
End,39.9698440526242,-192.23018241699,63472502.3513053
Begin,330.099375838746,-72.4639849842283,63472517.836873
Data,326.72958192171,-67.9543743022919,63472560.8968583
Begin,184.447143439574,-2.73882803214782,63472577.8882466
Data,216.056158288194,-25.1004209309119,63472593.3541088
Begin,259.852179771041,-51.7919569369234,63472607.0641382
Data,281.448457514398,-34.8097009306262,63472638.6042668
Data,282.155725445195,-16.8467942505519,63472652.2075586
Begin,254.537503299131,-13.6613680176762,63472652.2317798
Data,258.04136972334,-13.5605094716563,63472697.4667482
Data,251.900384393355,-29.9672748034691,63472713.5886359
Data,234.759170409908,-77.5812915022261,63472728.1554395
Begin,238.001325353489,-135.111961835268,63472728.1833554
Data,257.617601500413,-131.633837230023,63472758.66514
End,292.039667931542,-124.228141848431,63472758.6914139
Begin,302.397567797447,-95.3732778964213,63472786.7810455
Data,290.791317541161,-96.5082039008639,63472803.6069907
Data,252.964842494851,-70.9649276417334,63472818.3921957
Data,250.593783570642,-34.4703878606456,63472849.8420079
Begin,93.1908258024629,-163.456956635331,63472863.4580261
End,93.1908258024629,-163.456956635331,63472863.4863526
Data,272.818789724715,-53.6622501218801,63472893.8630418
Begin,97.6384239161982,-175.500942992912,63472908.3206446
End,97.6384239161982,-175.500942992912,63472908.3485605
Begin,227.131172680645,-31.0812009634695,63472921.8689255
End,225.556621983552,-33.6702845803025,63472938.6718809
End,134.045840988554,-190.97222292442,63472951.2730712
Data,198.23075495726,-29.6645771928681,63473004.7120528
Begin,86.8962388344544,-195.908604493113,63473045.3055794
End,86.8962388344542,-195.908604493113,63473045.3310322
Begin,196.597597838487,-7.09277584217958,63473057.8492956
End,187.805684274654,-12.3613300040383,63473074.0717629
Begin,177.135015947546,17.1913257075392,63473102.4245437
Data,180.597198710466,9.20180268591899,63473119.1367723
Data,194.567617311975,-6.4249747284304,63473148.6640768
Data,209.602120204702,-4.30725630061488,63473164.2416029
Begin,237.832123503275,174.301466074997,63473178.0452329
End,NaN,NaN,63473208.3467953
Begin,-483.023386416228,231.296150194979,63475152.4565445
End,-483.023386416228,231.296150194979,63475152.4939026
