fixationEventType,fixationX,fixationY,fixationTimestamp
Data,1348.48518926338,809.344246828862,43829967.0009188
Begin,1357.16164416318,788.003293927697,43829967.0296557
Data,1334.92161277424,798.430012503048,43829999.178533
Data,1292.49474907336,808.321247982314,43830011.4927382
Data,1244.45984208781,798.018244614287,43830029.1865054
Begin,1238.05939197211,842.815201979361,43830074.8269829
Data,1240.85270068291,833.362596982181,43830101.9977946
Data,1240.19524821173,825.846065848939,43830102.0240684
Data,1234.39629100499,816.472802468583,43830119.6845829
Begin,1218.63912973828,782.514311200669,43830134.7534326
Data,1231.24384921501,792.396987075205,43830162.2682671
Data,1240.79724647017,812.147891053123,43830177.5756337
Data,1232.21440576991,822.505949044303,43830208.3036727
Begin,1225.70332038471,817.741870211776,43830208.3274833
Data,1222.66564281067,815.446437767506,43830235.0114086
Data,1220.26075969877,808.550509425003,43830252.0561307
Data,1215.10666760269,800.71370867188,43830267.424666
Begin,1202.00820056733,788.436932020606,43830267.4501188
Data,1209.34521527413,792.748939376242,43830296.960531
Data,1224.79431011621,800.152085011195,43830312.3163399
Begin,1242.6819594484,816.661293402446,43830325.0480523
Data,1237.3630736841,807.081515075738,43830375.8160275
Data,1222.81725604488,792.659073886205,43830393.1530458
Data,1215.11960512893,801.931322888525,43830408.4883283
Data,1212.10438291626,821.586311725784,43830422.3604881
Data,1213.54757950546,826.510582141343,43830437.7975817
Begin,1245.33412891551,812.475434925048,43830437.8349397
Data,1240.25905896116,811.408717619137,43830465.7652287
Data,1241.1218002402,809.917667139467,43830483.0057728
Begin,1261.45314996672,807.274681854589,43830483.0460046
Data,1244.82289156161,820.740008871942,43830526.7475571
Begin,1191.71128009576,840.459563173769,43830539.5634278
Data,1210.08458865859,820.045170885867,43830569.2060302
Begin,1297.83365382248,779.152501836549,43830569.2343566
Data,1313.94173008171,796.421170174888,43830596.159262
Begin,1334.82666719899,826.575339001328,43830596.1879989
Data,1341.36424595895,822.523306311848,43830628.8832893
Data,1347.88008875744,826.5122747276,43830660.0115933
Data,1347.20344235379,838.294381210911,43830674.1226806
Data,1348.86777645976,845.106954697735,43830686.7242556
Data,1352.68231712563,850.0964693402,43830703.9422206
Begin,1327.51454667857,828.228594814257,43830731.2628752
Data,1335.17370441698,831.939405895591,43830764.0176921
Begin,1368.19406510443,829.168042526666,43830764.0497133
Data,1361.72472177513,819.614449822963,43830810.0514556
Data,1347.77556443068,804.790116007313,43830821.5097094
Data,1356.94650791435,807.628386596699,43830839.1739187
Data,1375.37974268779,812.73114067881,43830854.0346305
Data,1372.70570030829,810.009904580328,43830866.237172
Data,1365.07706707671,817.630156240473,43830886.1999289
Begin,1372.95684542065,843.230292968346,43830898.752651
Data,1378.90686199942,844.286448893012,43830929.2906154
Data,1379.34541353481,850.059984318462,43830958.8732806
Begin,1391.0800868081,857.483949297494,43830958.9016071
Data,1390.9207866141,853.800570412938,43830989.4711821
Data,1386.01744652202,842.424237447107,43831001.7201133
Data,1373.45450936979,826.657536641618,43831018.852278
Data,1359.60488666644,818.292217634848,43831034.107918
Data,1357.21595123712,819.340515960804,43831046.6249242
Data,1358.14510348189,822.051269208229,43831064.2021014
Begin,1226.99579146132,848.019381886525,43831078.9417074
Data,1236.48384406334,849.351339695787,43831110.687446
Data,1252.07647659789,854.288648137221,43831123.9158975
Begin,1224.54138643501,881.33231863248,43831123.9487398
Data,1214.56468971015,883.592680030578,43831154.1496605
Begin,1234.58318160802,853.012101823332,43831169.3453635
Data,1238.93861549648,856.569135568179,43831199.3163884
Begin,1234.41978556873,869.612178858318,43831199.3443043
Data,1232.83054427349,869.647016672658,43831226.0491665
Data,1244.95381108718,862.033189874829,43831259.8828517
Data,1256.03350231324,857.791961635831,43831271.4552323
Begin,1263.56707990993,854.868974791836,43831271.4815061
Data,1264.83894884644,863.071437260217,43831304.2047124
Data,1260.53046322828,875.666086475338,43831316.3087271
Data,1252.34989553722,878.313145352868,43831336.279284
Data,1247.12554151985,871.488226538055,43831349.1969657
Data,1246.41547051133,862.206756526826,43831361.4541075
Begin,1250.4771360404,863.546553635676,43831361.4844865
Data,1244.00876612197,868.241492243189,43831409.3032268
Data,1236.90439433785,870.027435776469,43831424.8039522
Data,1250.15899670257,864.151822921544,43831439.2278621
Data,1267.96312936524,856.862903291325,43831451.3199715
Data,1272.58519257653,853.327608803357,43831469.2945401
Data,1261.64137428383,862.637487897307,43831484.1006517
Begin,1230.05314974356,857.46488633784,43831496.6172473
Data,1243.15445596723,852.587660603516,43831528.8437144
Begin,1241.66113196929,850.287928906633,43831528.8757356
Data,1241.01275457899,852.402739732331,43831574.0202949
Data,1270.74917508859,854.346826558545,43831586.3537949
Data,1308.55015937903,858.47577303022,43831604.0619306
Data,1314.58110587208,862.28886702024,43831618.8401263
Data,1308.19612209019,859.266619608439,43831631.3903853
Begin,1341.31766543664,852.070284729919,43831631.4166591
Data,1356.43641951788,850.956390064107,43831663.9793488
End,1374.74032026791,849.095859556115,43831663.9793488
Begin,1377.52342741253,862.341931425404,43831676.788651
Data,1368.26269434547,860.046482810351,43831721.3338391
Begin,1339.16670506914,847.028446453362,43831721.3654498
Data,1333.61710324836,844.405907795315,43831754.1900565
Data,1329.68419954941,832.702492757656,43831766.5063143
Data,1336.03153528709,824.455019434467,43831784.41643
Data,1342.93534910854,827.604371831014,43831799.3259947
Data,1337.88276094215,837.642986588176,43831811.1931347
Data,1332.07521616266,853.358841692867,43831829.3130302
Begin,1330.5466740749,843.405447863903,43831829.3405356
Data,1326.39988778135,836.927587518018,43831874.0318718
Begin,1334.64185790863,817.241883545157,43831874.0626614
Data,1343.77352380194,825.904087658843,43831902.946197
Data,1340.89644395402,834.856159471597,43831919.2659262
Data,1327.480955367,839.249570721983,43831933.9952691
Data,1325.91540948952,844.395162944715,43831934.0194902
Data,1320.19588360311,846.691650712268,43831946.1120102
Data,1324.61830058987,848.636136986982,43831963.9929783
Data,1331.03015534752,850.772392316496,43831964.0241785
Data,1338.49499099724,851.499044820221,43831978.8224901
Data,1343.23296091231,864.274744777055,43832010.2209217
Data,1341.73849277193,885.071100847407,43832024.2593455
Begin,1331.25458354274,871.355682988917,43832037.472197
Data,1337.03374754329,876.160072707638,43832069.2343566
Data,1348.24579922359,886.069206368734,43832081.4664561
Data,1347.69799063394,878.223934089979,43832098.8937906
Data,1345.9460351319,861.051239741062,43832114.7085701
Begin,1338.46495180346,853.104130397284,43832126.7366371
Data,1337.50793187552,854.58130477556,43832171.2485724
Data,1329.7411123318,858.114480350658,43832189.1225616
Data,1323.10809224988,857.317807193525,43832203.8449254
Data,1329.23950692756,853.374605315325,43832216.3627526
Data,1342.85558863126,857.158203087048,43832233.0572941
Data,1358.70629761577,866.843710904348,43832247.8716163
Data,1360.274430146,872.707792138458,43832260.3262222
Data,1359.59816027404,877.296180114355,43832281.0968986
Begin,1365.51715928293,888.893383919007,43832281.1387725
Data,1347.88248508384,891.12571981278,43832324.5320183
Data,1324.77983167207,879.010259959221,43832339.5368256
Begin,1314.59084851605,830.143281440008,43832339.5667942
Data,1321.00497851472,828.689809991483,43832369.2832916
Data,1334.8732770465,851.856851356678,43832383.7646754
Data,1343.53686455877,883.495570711204,43832396.5825987
Data,1327.72452264581,878.775107215464,43832414.2410605
Data,1305.69048362903,858.322352629348,43832429.3875001
Data,1314.813924275,853.981869372675,43832460.4763934
Data,1328.32705791576,855.567558137593,43832474.366206
Begin,1321.02045010406,852.802452798159,43832474.395764
Data,1318.30028104385,852.199114104335,43832504.4575157
Data,1317.8551097428,860.528770119101,43832519.8038824
Data,1314.683258479,871.338948456784,43832531.7334227
Data,1304.01370127194,871.83336542059,43832549.3964003
Begin,1310.89388134545,853.968532236623,43832564.3946392
Data,1311.19185446336,856.051447142508,43832610.3471181
Begin,1318.92128322147,842.944351496333,43832610.3795498
Data,1320.62086394736,832.77307587453,43832639.5960238
Data,1322.69847104023,815.838675038417,43832654.2863664
Data,1333.30243315045,814.520077257487,43832666.8337517
Begin,1338.39916208961,848.462224226134,43832666.8624886
Data,1333.00299718896,851.527822388277,43832699.4370837
Data,1333.30540017946,852.29173279987,43832711.8584367
Data,1336.19405015674,851.244561098754,43832729.5977726
Data,1331.41962753035,846.42117083182,43832759.481355
Data,1335.10149329156,845.673018978266,43832776.0112747
Data,1331.05309862389,852.690802937179,43832788.7663873
Begin,1313.5433566932,863.186575230611,43832788.7971769
Data,1319.63192527827,865.881685977973,43832819.577353
Begin,1329.55887135551,864.065807234002,43832819.6073215
Data,1321.92167225319,862.701683200408,43832846.824523
Data,1317.14391222118,860.565721664669,43832864.3627001
Begin,1340.03523895436,856.770578839051,43832864.3926686
Data,1344.11780011196,861.603689463551,43832912.153935
Data,1331.91419058269,865.271970722744,43832926.2301273
Data,1315.700139067,869.719224399914,43832937.1370417
Data,1309.42903798648,865.589216930769,43832954.9211252
Begin,1308.78736539127,809.887379065947,43832969.7596686
Data,1308.46537299872,811.12423945052,43833001.5924391
Begin,1315.78342440656,827.721477233184,43833001.6215866
Data,1313.63938892396,833.192800120626,43833026.6272724
Data,1317.51438849347,839.572946525566,43833061.2212558
Data,1325.1739117833,842.823619286138,43833070.6215315
Data,1323.4733306335,844.828639052382,43833088.1510875
Data,1318.85565876037,842.939027280914,43833102.9805993
End,1310.54957948292,838.478978478508,43833102.9805993
Begin,1309.90845368114,834.445022692433,43833103.0064625
Data,1316.53164513476,839.891670564809,43833133.1408777
Begin,1343.29505203091,848.538638457648,43833160.5842802
Data,1342.72927964216,842.094447463659,43833206.5314222
Data,1336.84499890126,834.919820418016,43833223.3368064
Begin,1296.09776189987,840.985845700524,43833238.0012858
Data,1301.5860169839,841.217037522581,43833268.093827
Begin,1342.36259897334,845.834786955563,43833282.8917281
Data,1334.14626800115,849.025331096631,43833313.0704803
Begin,1324.2311575225,851.163590498136,43833313.0947015
Data,1336.92789984068,853.429403659604,43833359.0902858
Data,1349.34461568592,852.246357770908,43833372.9439719
Data,1342.74777489098,842.949721057385,43833385.5057256
Data,1337.52676039663,830.751738064374,43833402.9847866
Data,1338.3803401252,826.619292356146,43833403.0085973
Data,1317.37842277115,825.293373609692,43833417.9009198
Data,1288.7889064518,832.660692928592,43833432.3691667
End,1279.54536382738,844.219675879656,43833432.3966721
Begin,112.309754099952,338.285180288174,43833462.7507199
End,112.309754099952,338.285180288174,43833462.7765831
Begin,333.731084948581,392.505429544897,43833508.06688
End,333.731084948581,392.505429544897,43833520.5268227
Data,-71.1997118553903,191.275283313146,43833553.0964914
Data,-51.2529933371032,186.393417761827,43833565.5654657
Data,-37.1148106257759,205.014387694043,43833582.9583158
End,NaN,NaN,43833597.0078238
Begin,-12.0592844999706,233.419954145256,43833610.3779077
Data,-12.2485484873721,224.171925076434,43833656.2503336
Data,-17.2853351240194,207.945682134487,43833672.7166214
End,-26.8117852151557,197.965843613609,43833672.7449478
End,91.8759188212751,319.635549106408,43833687.5239646
Data,-56.7856148406339,264.078628041721,43833718.5192575
End,-52.3092292340267,263.03535633882,43833718.5488155
End,85.8162211067012,284.594280986483,43833732.5416707
Data,-65.6810196731256,214.118437569277,43833762.525422
End,-58.5635554330187,204.40051879309,43833762.5533379
Data,28.4449033977851,286.087204140451,43833812.3844876
End,-91.698655078896,223.917842012242,43833812.4333405
End,94.4012912032306,333.458905075444,43833827.4053055
Data,-41.8783407891739,238.773948557515,43833862.7131976
Begin,128.930359133184,300.295385800729,43833869.9516316
End,128.930359133184,300.295385800729,43833869.979958
Data,8.78320801447763,250.398044787231,43833898.3179016
End,28.2294144112856,254.583496321452,43833898.3593649
End,154.786186577811,294.528614338279,43833913.041497
Begin,48.0205376208391,237.23933302608,43833958.9783758
Data,43.4315748379996,236.95777188858,43833988.379177
Begin,96.3995418759289,286.132761977635,43833988.4062719
Data,85.0881303505414,277.959196108243,43834016.1271915
Data,57.7133111562857,259.824605695907,43834033.1374293
Data,85.5700214437015,264.824185885769,43834047.9148039
Data,94.9677226944658,265.902481732818,43834060.9769915
Data,66.4944897982999,261.144880164473,43834061.0028548
Data,64.0336241121732,256.029741346621,43834078.7257696
Data,58.7896353617389,250.601222445867,43834107.1827663
Begin,137.941238433863,279.393223939808,43834123.3662002
End,174.61054752068,288.984990311109,43834137.8364997
Data,52.2390642433867,215.560380940762,43834167.8937356
End,NaN,NaN,43834182.6000888
Begin,65.7458221309513,306.215195643854,43834228.1178183
End,40.791434927094,303.310941943385,43834259.5708502
End,152.906099060235,352.920129532102,43834273.3567991
Begin,17.4602961035212,298.57030698938,43834286.0601851
End,NaN,NaN,43834317.8293237
Begin,21.4618271477525,288.199189902744,43834330.8114583
End,NaN,NaN,43834362.7665662
Begin,66.9758964036753,266.934711945588,43834376.0336075
Data,52.9966455685997,264.913216310876,43834420.7044172
Data,20.0374901886234,258.861228059812,43834438.1395517
Data,46.3119322339699,267.580534563914,43834452.9468949
End,117.292145952043,293.756800479647,43834452.9723476
Begin,5.21993294063767,249.533970676485,43834465.4667747
End,4.72800753405845,252.654377566434,43834483.3731956
End,122.037979710533,308.644826820544,43834497.7429157
Data,19.4384279808787,272.053794184929,43834530.2932896
Data,67.9216377407476,319.95850602358,43834557.8430189
End,148.22667123337,405.024021610407,43834557.8697033
Data,1221.08834680118,704.674227366903,43834587.9055916
Data,1271.72294804661,718.44366634298,43834600.1007436
Data,1323.1856132319,732.909060215383,43834617.6783314
Begin,1345.79635253428,753.474962367999,43834617.7062473
Data,1346.34443172442,755.854288261757,43834645.5675676
Data,1346.17092845493,754.481257563721,43834663.0063969
Begin,1372.43181634559,750.142517273226,43834663.0359549
Data,1379.69755972253,750.033809638742,43834712.7291671
Begin,1351.22843642081,743.562992083227,43834712.7759673
Data,1341.07118657777,744.513672265442,43834740.5867926
Data,1338.24707463464,747.686800526882,43834759.1389745
Data,1352.08602596037,747.775297879661,43834773.6950744
Data,1370.94075104724,747.086827911948,43834785.4501401
Data,1376.17577301744,740.064299648237,43834799.7291335
Begin,1351.88235358549,737.050832334412,43834799.7607441
Data,1341.77527043315,742.946293464162,43834826.6441861
Data,1319.24206379632,739.901458846889,43834863.3232425
Begin,1017.80997298452,781.316327811496,43834875.8780173
Data,1019.07565207809,786.668439991444,43834893.3472256
Data,1025.82411002513,790.146613625448,43834909.3808167
Data,1033.43264069431,794.32889639418,43834918.8980929
Data,1028.72123976902,797.699171701511,43834934.074501
Data,1010.85521736084,798.110602794106,43834949.0025395
Data,995.674598690372,800.358952381459,43834961.3799661
Data,1001.10042977658,799.006297190647,43834978.7358686
Data,1017.2814957708,806.038910660286,43835007.2901605
Begin,1027.20991223818,816.453028580635,43835007.325466
Data,1035.401792453,811.988981014188,43835039.2920687
Begin,1032.96474240671,788.436218138414,43835039.3216267
Data,1030.18124706521,780.622375438205,43835071.1018496
Data,1034.22213783258,779.565330206498,43835085.1965158
Begin,1068.93622423953,814.808579970551,43835096.2815994
Data,1082.81054256416,806.560748999931,43835128.9419948
Data,1086.6554418799,798.992209041439,43835160.3215421
Data,1067.94794359194,808.973910975762,43835173.9794063
End,1046.54065575597,828.733199449142,43835173.9794063
Begin,1069.51656340743,810.605613043868,43835186.164295
Data,1078.54164796961,803.447134620241,43835218.8476801
Data,1073.85577120604,794.379264333153,43835231.6134663
Data,1061.44581132442,802.319978489248,43835249.2177384
Begin,1062.40983942861,835.055082053316,43835264.0653134
Data,1084.29197928758,815.446372417085,43835310.0559714
Begin,1096.2153680871,788.648997951534,43835310.0875821
Data,1098.88445709539,789.782422149656,43835338.9489492
Data,1111.08160124388,791.416835642623,43835354.1598416
Data,1119.0695887701,793.972916910632,43835366.2478458
Data,1115.6273002229,796.119542586067,43835383.9108234
Data,1103.07115771058,807.920975248814,43835398.7924722
End,1093.59354775323,826.234481980922,43835398.824904
Begin,1217.64924042545,786.066071952701,43835411.2930572
Data,1221.56126062059,777.428310615404,43835457.2906942
Data,1241.67124856622,766.015079276662,43835474.1675103
Data,1269.75112954961,764.709068503809,43835488.8241896
Begin,1282.91836106283,784.751839443549,43835488.8537477
Data,1284.52037382221,787.160475809333,43835518.9241204
Data,1293.41417103193,785.007944611834,43835534.0529072
Data,1310.48645563709,790.679076325541,43835546.3051227
Data,1303.04103083309,798.103559321372,43835563.9360791
Data,1278.70501182824,797.108531059214,43835578.7023695
Data,1270.92955890088,798.295831575647,43835610.0630325
Data,1266.53400891651,799.012429162003,43835624.0008769
Begin,1261.16552130782,789.656944802615,43835624.0308454
Data,1272.87228916497,799.812278790468,43835654.2297135
Data,1291.30299474322,820.317420596402,43835669.3182686
Begin,1296.32041226776,825.988080339547,43835669.3441319
Data,1288.52137079895,818.259420238243,43835698.7289224
Data,1284.53834570334,807.571008154858,43835714.0124784
Begin,1296.75894891331,788.56827863636,43835714.0420365
Data,1289.54255744418,781.584543322778,43835765.1774344
Data,1276.50605819275,771.599608258194,43835775.79
Data,1282.80900872865,766.54438022793,43835793.1980396
Data,1309.50419399062,760.74130650751,43835808.7155967
Data,1326.83532879096,761.273120332649,43835822.2260812
Begin,1299.96210327271,780.128712064482,43835822.2630287
Data,1291.56057106843,782.995502131473,43835854.3552531
Data,1288.48566613331,788.628172122996,43835867.4079986
Data,1297.17469099252,791.748571984863,43835881.877477
Data,1322.82752923189,788.494267622396,43835907.7707249
Begin,1421.57551807734,778.491849827714,43835907.8052093
Data,1471.68459499384,781.190523169611,43835938.761502
Begin,1557.23409091205,797.315858643179,43835938.7931127
Data,1561.69539804555,798.227787688499,43835969.1471604
Data,1564.86435096884,796.55977216398,43835984.0866937
Data,1567.70396342435,792.066031759881,43835996.330288
Data,1578.54461859768,788.895547038777,43836014.0281606
Data,1593.2656678706,788.206430516559,43836028.9176094
Data,1597.799730974,789.680632483054,43836065.170127
Begin,1574.27455700904,795.535725662916,43836065.2115904
Data,1568.97660467207,798.349330373999,43836091.9119368
Data,1565.58046060007,801.703480232401,43836108.0292756
Begin,1559.65599230639,801.647177045397,43836108.0727916
Data,1567.10686499367,794.905322990139,43836135.6524895
Begin,1588.79054309001,774.373488475498,43836135.6902581
Data,1582.4528247805,780.60538162686,43836169.5625329
Data,1574.02539867619,782.43927708233,43836182.1505604
Data,1566.38393873881,772.872744026251,43836215.2177893
Data,1556.60150785844,772.626098079079,43836225.8820815
Begin,1548.90895715791,784.349724102411,43836225.9243659
Data,1560.98049576238,783.749345565866,43836253.1058514
Data,1578.77553577169,779.400006723449,43836265.6150575
Begin,1565.97972313418,769.985453479027,43836265.6396892
Data,1555.04169528077,774.768205128933,43836298.297211
Data,1546.32473070139,777.520972047885,43836310.5354684
Begin,1544.79573840608,782.791137539889,43836310.5642054
Data,1551.09665982007,788.497771847284,43836356.4366313
Data,1562.49097967975,795.162499168285,43836372.966551
Begin,1570.57149339292,793.319617879507,43836372.995288
Data,1566.26647648899,797.565522540734,43836400.44608
Data,1551.54591617609,805.072261998801,43836418.0606153
Data,1535.55552545455,805.7687472981,43836432.961559
Data,1532.60279770211,800.7938246499,43836445.4982704
Data,1536.78068280071,793.661846075363,43836462.9773315
Data,1537.73801427666,791.795028628369,43836463.0068895
Data,1544.05975033079,791.401026831614,43836477.9969178
Data,1547.84876037757,791.96805561022,43836478.0215494
Data,1542.29944350092,791.25733544646,43836509.2019906
Begin,1543.08708655081,776.493456664028,43836523.2486249
Data,1543.23216715781,767.860514176375,43836553.199534
Begin,1537.42629668458,766.02139885177,43836568.1045829
Data,1533.57982774006,771.563374519084,43836598.5280099
Begin,1478.4004601233,791.912132994075,43836615.1006246
Data,1401.45919283911,791.257267522723,43836658.9503778
Begin,921.343910098257,851.597351366651,43836670.3766104
Data,924.844300415962,848.876376567962,43836703.2463752
Begin,937.304795958586,855.082840777693,43836703.2701859
Data,942.500604589585,865.845965630417,43836732.9842201
End,950.181372564736,883.462730704956,43836732.9842201
Begin,948.385222492409,865.617795573649,43836748.0083222
Data,954.07592303503,856.148257382201,43836777.9571786
Begin,1011.05668385679,833.92018476591,43836777.991663
Data,1023.35350397264,831.113442090555,43836823.1325275
Data,1042.59883026822,824.862768119693,43836838.5068102
Data,1061.59127621672,817.51313952112,43836850.4659085
Data,1070.18715311022,814.726887059171,43836868.1908759
Data,1069.65789177428,813.383421771892,43836883.1698199
Data,1068.85627580326,800.933470819448,43836895.4585724
Data,1072.28160175958,784.73738495134,43836913.1584976
Begin,1063.05145921866,784.09620838243,43836913.1872345
Data,1071.48688547336,783.464314464387,43836958.96606
Begin,1080.14059692322,799.24762995584,43836972.9728731
Data,1085.95820126791,803.664968493367,43837003.48169
Data,1094.66614143861,811.917223263175,43837017.9540422
Data,1100.90336607575,816.834113591663,43837030.3179213
Begin,1106.24787888804,814.323945259311,43837030.3462477
Data,1107.53539132994,815.44033296034,43837062.8752741
Data,1105.04952215266,812.007946949434,43837077.1871097
Begin,1107.16813993735,828.815911891044,43837077.2183099
End,1111.13942470221,842.235913862629,43837109.0535436
End,1103.79825765291,1044.3011719143,43837120.673956
End,1168.04644847793,1297.35773613461,43837138.043406
End,1234.84629374456,1683.64501301537,43837152.9160232
End,1331.08697506729,2174.37326938598,43837165.2897549
Data,1336.65245937477,2325.27424101045,43837197.9698557
Data,1331.26594551459,2346.94983109974,43837210.4811145
Begin,1336.23556495689,2367.29750314434,43837228.0192915
End,NaN,NaN,43837272.2627414
Begin,1428.33588818661,750.489393291109,43837459.2021137
Data,1433.8438560427,743.067159998557,43837473.4412858
Data,1437.36268907235,729.161159322136,43837485.0091507
Data,1431.65102867915,717.00930374494,43837505.057708
Begin,1402.99919534164,698.737828893953,43837519.0575421
Data,1397.51351385767,693.368369425382,43837559.6325115
Data,1406.44736099117,693.449196710161,43837571.020565
Data,1426.06031580576,701.802881995753,43837588.6026686
Data,1444.54485703605,699.713462363365,43837603.4178118
Data,1455.41552505001,690.700616172104,43837615.9623234
Data,1463.16599709009,689.501158558808,43837633.4738161
Data,1495.58655635466,687.849616135572,43837651.0128142
End,1540.60307301153,687.798380467464,43837651.0559197
Data,1751.65836839844,643.212658305467,43837683.314408
Data,1781.41560871032,629.628129896057,43837711.5115404
Begin,1791.30621530201,638.094529563934,43837711.5599827
Data,1784.30486808506,634.216110575495,43837743.549575
Data,1787.2326198315,605.876877695865,43837755.4261571
Data,1790.97873715751,568.03697765879,43837773.0341239
Data,1780.37519692448,562.684431614762,43837789.4556642
Data,1775.37764279612,573.043878022886,43837802.4603779
Data,1786.7728287604,587.923649647625,43837818.183199
Data,1823.63057443913,597.446676721958,43837834.491023
Data,1827.50909751439,575.730522954374,43837867.3094718
Begin,1776.2917356536,536.357749170343,43837867.3464193
Data,1775.4205605246,537.030165896817,43837879.0029583
Data,1775.73582258842,555.578163910969,43837887.9914741
End,1776.36634671605,592.674159939273,43837887.9914741
Begin,1780.75869926677,595.583847476228,43837888.0169269
Data,1792.43089961408,597.379567958098,43837917.6972978
Data,1807.84288314037,595.323770649636,43837930.135072
Data,1820.02906472866,596.446134213637,43837948.0833668
Data,1819.51193158191,607.842537868282,43837963.1316901
Data,1805.03124668667,618.238974602118,43837975.4840744
Begin,1804.72289638267,616.194924141815,43837975.5103482
Data,1804.46114536975,616.699332950088,43838020.3741062
Data,1798.00966761004,621.312049953141,43838038.0567892
Data,1797.78536369689,628.080616628773,43838052.9778487
Data,1801.3284819666,630.951887109414,43838053.003712
Data,1800.5580382144,620.935695212101,43838065.3778543
Data,1792.13318669324,607.096344257978,43838085.0602204
Data,1792.86293570795,605.099836354863,43838098.0805341
Begin,1800.08523591664,600.991696027447,43838098.1113238
Data,1801.2356243591,603.21918237712,43838128.3598658
Data,1810.27506125313,602.515594578082,43838157.9281625
Data,1811.40303594473,603.126883000489,43838178.3617953
Data,1799.96009624169,613.302743562574,43838194.4836499
Data,1789.76945499683,631.220123969688,43838205.8507664
Data,1778.53342160345,645.990120308976,43838223.2871325
Data,1769.03802306938,635.391422587676,43838239.3141551
Data,1741.2409404707,617.482671227451,43838250.9961468
End,1693.82728522365,608.533889444255,43838250.9961468
Begin,1632.224687013,650.414823442208,43838251.0339154
End,1601.42338790767,671.355290441184,43838267.8007099
Begin,1319.57657343092,710.441196865813,43838286.7523357
Data,1315.35263528066,722.818541677592,43838323.64733
End,1309.08389453106,747.498559697158,43838323.6764775
Data,1198.39225815815,755.586275837257,43838353.4878069
Begin,1234.25769946756,722.87125749027,43838353.5153123
Data,1250.70173338848,722.252371234664,43838385.693337
Data,1249.59243265045,730.640655035561,43838402.7848594
Data,1231.45480691364,741.184984522945,43838419.6271911
Begin,1238.30505860838,760.154148048152,43838419.6702966
Data,1240.58581470288,757.284118389654,43838467.1404984
Data,1237.89441197965,735.983852378721,43838476.6717326
Data,1241.24825606426,716.867257822923,43838489.5664247
Data,1245.76672553284,721.613506552601,43838503.4472057
Begin,1213.18937191812,739.27332446932,43838516.1481284
Data,1205.22123752922,731.827681436417,43838551.237209
Data,1205.03559185931,731.501877981083,43838565.5724447
End,NaN,NaN,43838582.5999246
Begin,1200.58341451304,714.82730506802,43838582.6438511
End,1200.58341451304,714.82730506802,43838611.5413447
Data,1673.25928794368,764.243963972036,43838640.5291545
